Region,Provincia,Comuna,Caleta,Especie,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,TOTAL
8,Concepción,Penco,CERRO VERDE,CORVINA,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008
8,Concepción,Penco,CERRO VERDE,HUEPO O NAVAJA DE MAR,1.01,0.63,0,0,0,0,0.18,0,0,0,0,0,1.82
8,Concepción,Penco,CERRO VERDE,HUIRO,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0.04
8,Concepción,Penco,CERRO VERDE,JAIBA MARMOLA,0,0,0.015,0,0,0,0,0,0,0,0,0,0.015
8,Concepción,Penco,CERRO VERDE,JAIBA PELUDA O PACHONA,0,0,0,0.337,0,0,0,0,0,0,0,0,0.337
8,Concepción,Penco,CERRO VERDE,JAIBA REINA,0,0,0,0.112,0,0,0,0,0,0,0,0,0.112
8,Concepción,Penco,CERRO VERDE,JAIBA REMADORA,0,0.035,0,0,0,0,0,0,0,0,0,0,0.035
8,Concepción,Penco,CERRO VERDE,JUREL,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004
8,Concepción,Penco,CERRO VERDE,LAPA NEGRA,0,0,0,0,0,0,0,0.018,0,0,0,0,0.018
8,Concepción,Penco,CERRO VERDE,LENGUADO,0.037,0,0,0,0,0,0,0,0,0,0,0.07,0.107
8,Concepción,Penco,CERRO VERDE,LISA,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03
8,Concepción,Penco,CERRO VERDE,LUCHE,0.045,0.034,0.024,0.032,0.025,0.015,0,0.033,0.042,0.01,0.022,0.01,0.292
8,Concepción,Penco,CERRO VERDE,LUGA NEGRA O CRESPA,17.054,0,0.94,1.065,0,0,0,0,0,0,0,0,19.059
8,Concepción,Penco,CERRO VERDE,NAVAJUELA,2.749,2.341,3.201,3.068,2.897,0.76,1.42,1.744,1.202,1.235,0.943,2.785,24.345
8,Concepción,Penco,CERRO VERDE,PEJERREY DE MAR,0,0,0.04,0,0,0,0,0,0,0,0,0.07,0.11
8,Concepción,Penco,CERRO VERDE,PELILLO,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3
8,Concepción,Penco,CERRO VERDE,PEPINO DE MAR,0,0,0.601,0,0,0,0,0,0,0,0,0,0.601
8,Concepción,Penco,CERRO VERDE,PIURE,0.19,0,0.13,0.72,0.46,0.07,0,0.1,0.12,0.243,0.195,0.25,2.478
8,Concepción,Penco,CERRO VERDE,ROBALO,0,0,0.02,0,0,0,0,0,0,0,0,0.025,0.045
8,Concepción,Penco,CERRO VERDE,ROLLIZO,0.043,0,0,0,0,0,0,0,0,0,0,0.03,0.073
8,Concepción,Penco,CERRO VERDE,TACA,0,0.022,0,0,0,0,0,0,0,0,0,0,0.022
8,Concepción,Penco,CERRO VERDE,TAQUILLA,44.067,28.84,42.713,30.77,15.2,10.5,13.6,40.3,21.9,39.8,7.2,0,294.89
8,Concepción,Penco,CERRO VERDE,VIEJA O MULATA,0.005,0,0,0,0,0,0,0,0,0,0,0,0.005
8,Concepción,Penco,LA CATA,LUGA NEGRA O CRESPA,0,7.3,0,0,0,0,0,0,0,0,0,0,7.3
8,Concepción,Penco,LIRQUEN,ALMEJA,0,0.83,1.655,0.25,0,0,0,0.1,0.1,0,0.4,0,3.335
8,Concepción,Penco,LIRQUEN,CHITON O APRETADOR,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
8,Concepción,Penco,LIRQUEN,CHOLGA,0.95,1.4,0.874,1.939,0.184,0.594,1.313,1.8,1.706,0,0,0,10.76
8,Concepción,Penco,LIRQUEN,CHORITO,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1
8,Concepción,Penco,LIRQUEN,CHORO,0.1,0.42,0.1,0.55,0,0.15,0,0.35,0.55,0,0,0,2.22
8,Concepción,Penco,LIRQUEN,CONGRIO COLORADO,0,0.12,0.05,0.236,0.03,0,0,0.18,0.021,0,0.022,0.022,0.681
8,Concepción,Penco,LIRQUEN,CONGRIO NEGRO,0,0.11,0.05,0.25,0,0,0,0,0,0,0,0,0.41
8,Concepción,Penco,LIRQUEN,JAIBA MARMOLA,0.04,0.2,0,0,0,0.04,0,0,0,0,0.131,0.08,0.491
8,Concepción,Penco,LIRQUEN,JAIBA MORA,0.02,0,0.037,0,0,0,0.178,0.33,0.186,0.03,0,0,0.781
8,Concepción,Penco,LIRQUEN,JAIBA PATUDA,0.07,0.6,0.2,0.2,0,0.13,0.158,0.365,0.166,0,0,0,1.889
8,Concepción,Penco,LIRQUEN,JAIBA PELUDA O PACHONA,0.04,0.94,0.3,0.549,0.07,0.19,0.21,0.3,0,0,0.435,0.331,3.365
8,Concepción,Penco,LIRQUEN,JAIBA REINA,0.08,0.1,0,0,0,0,0,0,0,0,0,0,0.18
8,Concepción,Penco,LIRQUEN,JAIBA REMADORA,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1
8,Concepción,Penco,LIRQUEN,LAPA NEGRA,0,0.03,0,0,0,0.03,0.055,0,0,0,0.03,0.085,0.23
8,Concepción,Penco,LIRQUEN,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02
8,Concepción,Penco,LIRQUEN,LISA,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03
8,Concepción,Penco,LIRQUEN,NAVAJUELA,6.698,6.018,4.997,4.895,8.398,3.164,10.64,9.097,8.165,5.703,7.411,8.937,84.123
8,Concepción,Penco,LIRQUEN,PIURE,0.75,1.95,0.75,1.3,0,0.36,1.923,0.73,0.45,0,0.87,0.166,9.249
8,Concepción,Penco,LIRQUEN,ROBALO,0,0,0,0,0,0,0,0,0,0,0.075,0,0.075
8,Concepción,Penco,PENCO,ALMEJA,0,0.04,0.09,0,0,0,0,0,0,0,0,0.025,0.155
8,Concepción,Penco,PENCO,BLANQUILLO,0,0,0,0,0,0.15,0,0,0,0.025,0,0.16,0.335
8,Concepción,Penco,PENCO,CABRILLA COMUN,0,0,0,0.038,0,0,0,0,0,0,0,0,0.038
8,Concepción,Penco,PENCO,CABRILLA ESPAÑOLA,0,0,0,0,0,0,0,0,0.035,0,0,0,0.035
8,Concepción,Penco,PENCO,CARACOL TEGULA,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02
8,Concepción,Penco,PENCO,CHICOREA DE MAR,0,1.23,4.067,0,1.59,0,0,0,0,1.386,0.784,0.15,9.207
8,Concepción,Penco,PENCO,CHOLGA,0,0.42,1.75,0,0.2,0,0,0,0,0,0,0,2.37
8,Concepción,Penco,PENCO,CHORITO,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25
8,Concepción,Penco,PENCO,JAIBA PANCHOTE O CANGREJO,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01
8,Concepción,Penco,PENCO,JAIBA PATUDA,0,0,0,0,0,0,0,0.012,0.011,0.014,0,0.013,0.05
8,Concepción,Penco,PENCO,JAIBA PELUDA O PACHONA,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1
8,Concepción,Penco,PENCO,JAIBA REMADORA,0,0,0,0,0,0,0,0.015,0,0,0,0.01,0.025
8,Concepción,Penco,PENCO,LENGUADO,0,0,0.008,0.015,0.01,0,0.062,0.035,0.039,0.036,0,0.14,0.345
8,Concepción,Penco,PENCO,LUGA NEGRA O CRESPA,0,0,0,0,0.747,0,0,0,0,0,0,0,0.747
8,Concepción,Penco,PENCO,MACHA,0,0,0.122,0,0,0,0,0,0,0,0,0.115,0.237
8,Concepción,Penco,PENCO,NAVAJUELA,0,0.184,0,0,0,0,0,0,0.084,0.831,0,0,1.099
8,Concepción,Penco,PENCO,PIURE,0,0.09,0.653,0.3,0.05,0,0,0,0,0,0,0.025,1.118
8,Concepción,Penco,PENCO,REINETA,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2
8,Concepción,Penco,PENCO,ROBALO,0,0,0,0.052,0,0,0,0,0,0,0,0,0.052
8,Concepción,Penco,PENCO,ROLLIZO,0,0,0,0,0,0.015,0.032,0.022,0.008,0.009,0,0.037,0.123
8,Concepción,Penco,PLAYA NEGRA,CHORITO,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05
8,Concepción,Penco,PLAYA NEGRA,COCHAYUYO,0,0,0,0,0,0,0.028,0,0,0,0,0,0.028
8,Concepción,Penco,PLAYA NEGRA,PELILLO,3.57,0,3.72,0,0,0,0,0,0,0,0,0,7.29
8,Concepción,Talcahuano,CANDELARIA VIII Reg,COCHAYUYO,0,0,0,0,0,0,0.015,0,0,0,0,0,0.015
8,Concepción,Talcahuano,CANDELARIA VIII Reg,LUCHE,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08
8,Concepción,Talcahuano,CANTERA,ALMEJA,0,0.009,0,7.78,0,0,0,0,0,0,0,0,7.789
8,Concepción,Talcahuano,CANTERA,CARACOL TEGULA,0,0.004,0,0,0,0,0,0,0,0,0,0,0.004
8,Concepción,Talcahuano,CANTERA,COCHAYUYO,0.24,0.035,0.24,1.06,0.37,0.24,0.159,0.61,0.3,0.12,0.49,0.55,4.414
8,Concepción,Talcahuano,CANTERA,LAPA NEGRA,0,0.008,0,0,0,0,0,0,0,0,0,0,0.008
8,Concepción,Talcahuano,CANTERA,LUCHE,0,0,0,0,0.005,0,0.01,0.07,0,0,0,0,0.085
8,Concepción,Talcahuano,CANTERA,LUGA NEGRA O CRESPA,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002
8,Concepción,Talcahuano,EL MORRO (Thno.),ALMEJA,0,0,0,0.49,0,0,0,0,0,0,0,0,0.49
8,Concepción,Talcahuano,EL MORRO (Thno.),ANCHOVETA,0,0,0,0,0,0,0,0,0,0,7.037,0,7.037
8,Concepción,Talcahuano,EL MORRO (Thno.),BACALADILLO O MOTE,0,0,0,0,0,0,0,0,0,0,21.113,0,21.113
8,Concepción,Talcahuano,EL MORRO (Thno.),BLANQUILLO,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
8,Concepción,Talcahuano,EL MORRO (Thno.),CABRILLA COMUN,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01
8,Concepción,Talcahuano,EL MORRO (Thno.),CABRILLA ESPAÑOLA,0,0,0,0,0,0,0,0,0.14,0.01,0,0,0.15
8,Concepción,Talcahuano,EL MORRO (Thno.),CARACOL TEGULA,0,0.006,0,0,0,0,0,0,0,0,0,0,0.006
8,Concepción,Talcahuano,EL MORRO (Thno.),CARACOL TRUMULCO,0,0,0,0.105,0,0,0.005,0,0,0,0,0,0.11
8,Concepción,Talcahuano,EL MORRO (Thno.),CHOLGA,0,0,0,0.64,0,0,0,0,0,0,0,0,0.64
8,Concepción,Talcahuano,EL MORRO (Thno.),CHORITO,0.02,0.04,0,0.02,0,0,0,0,0.01,0,0,0,0.09
8,Concepción,Talcahuano,EL MORRO (Thno.),CHORO,0,0,0,0.245,0,0,0,0,0,0,0,0,0.245
8,Concepción,Talcahuano,EL MORRO (Thno.),COCHAYUYO,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA LIMON,0,0,0,0.12,0,0,0,0,0,0,0,0,0.12
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA MARMOLA,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA MORA,0,0,0,0,0,0.2,0.6,0.41,0.02,0,0,0,1.23
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA PANCHOTE O CANGREJO,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA PANCORA,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA PATUDA,0,0,0,0.242,0,0,0,0,0.09,0.03,0,0,0.362
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA PELUDA O PACHONA,0,0,0,0.029,0,0,0,0.39,0.03,0,0,0,0.449
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA REINA,0,0,0,0.09,0,0,0,0,0.01,0,0,0,0.1
8,Concepción,Talcahuano,EL MORRO (Thno.),JAIBA REMADORA,0,0.1,0,0,0,0,0,0,0.14,0.03,0,0,0.27
8,Concepción,Talcahuano,EL MORRO (Thno.),JIBIA O CALAMAR ROJO,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03
8,Concepción,Talcahuano,EL MORRO (Thno.),LAPA NEGRA,0,0,0,0.015,0,0,0,0,0.01,0,0,0,0.025
8,Concepción,Talcahuano,EL MORRO (Thno.),LENGUADO,0,0,0,0,0,0,0,0,0.069,0.002,0,0,0.071
8,Concepción,Talcahuano,EL MORRO (Thno.),LENGUADO DE OJOS CHICOS,0.01,0.005,0,0,0,0.01,0,0,0,0,0,0,0.025
8,Concepción,Talcahuano,EL MORRO (Thno.),LISA,0.054,0.035,0,0.015,0,0,0,0,0,0,0,0,0.104
8,Concepción,Talcahuano,EL MORRO (Thno.),NAVAJUELA,0,0,0,0,0,0,0.005,0,0,0,0,0,0.005
8,Concepción,Talcahuano,EL MORRO (Thno.),PEJERREY DE MAR,0,0,0.115,0.03,0,0,0,0,0,0,0,0,0.145
8,Concepción,Talcahuano,EL MORRO (Thno.),PELILLO,2.1,0.65,0,0,0,0,0,0,0,0,0,0,2.75
8,Concepción,Talcahuano,EL MORRO (Thno.),PIURE,0,0,0,0.42,0,0,0,0,0,0,0,0,0.42
8,Concepción,Talcahuano,EL MORRO (Thno.),ROBALO,0,0,0.015,0,0,0.005,0,0,0,0,0,0,0.02
8,Concepción,Talcahuano,EL MORRO (Thno.),ROLLIZO,0,0,0,0,0,0,0,0,0.07,0,0,0,0.07
8,Concepción,Talcahuano,EL MORRO (Thno.),SARDINA COMUN,0,0,0,0,0,0,0,0,0,0,8.89,0,8.89
8,Concepción,Talcahuano,EL MORRO (Thno.),TACA,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0.06
8,Concepción,Talcahuano,EL MORRO (Thno.),VIEJA O MULATA,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
8,Concepción,Talcahuano,EL SOLDADO,ALMEJA,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02
8,Concepción,Talcahuano,EL SOLDADO,BLANQUILLO,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03
8,Concepción,Talcahuano,EL SOLDADO,CABRILLA ESPAÑOLA,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0,0.06
8,Concepción,Talcahuano,EL SOLDADO,CARACOL TEGULA,0,0,0,0,0,0,0,0.016,0,0,0,0,0.016
8,Concepción,Talcahuano,EL SOLDADO,CARACOL TRUMULCO,0.055,0,0.065,0,0.025,0,0.04,0,0.015,0.01,0,0.035,0.245
8,Concepción,Talcahuano,EL SOLDADO,CHASCA,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025
8,Concepción,Talcahuano,EL SOLDADO,CHICOREA DE MAR,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03
8,Concepción,Talcahuano,EL SOLDADO,CHOLGA,0.025,0,0.035,0.04,0,0.065,0.025,0.055,0.05,0.05,0,0,0.345
8,Concepción,Talcahuano,EL SOLDADO,CHORITO,0,0,0,0,0,0,0.04,0.1,0,0,0,0.015,0.155
8,Concepción,Talcahuano,EL SOLDADO,CHORO,0,0,0,0,0,0,0,0,0,0.035,0,0,0.035
8,Concepción,Talcahuano,EL SOLDADO,COCHAYUYO,0.03,0,0.045,0,0.03,0.03,0.03,0.036,0.07,0.05,0.02,0.221,0.562
8,Concepción,Talcahuano,EL SOLDADO,CONGRIO COLORADO,0,0,0.03,1.301,0,0.015,0.02,0,0.015,0.02,0,0,1.401
8,Concepción,Talcahuano,EL SOLDADO,CORVINA,0,0,0,0.08,0,0,0,0,0,0,0,0,0.08
8,Concepción,Talcahuano,EL SOLDADO,CULENGUE,0,0,0.03,0,0,0,0,0,0,0,0,0,0.03
8,Concepción,Talcahuano,EL SOLDADO,ERIZO,0,0,0.09,0.03,0,0.025,0.025,0,0.12,0.02,0,0,0.31
8,Concepción,Talcahuano,EL SOLDADO,JAIBA MORA,0.045,0,0.04,0,0,0.025,0.05,0.105,0.045,0.095,0,0,0.405
8,Concepción,Talcahuano,EL SOLDADO,JAIBA PACO,0.07,0,0.05,0,0,0.08,0.05,0.06,0,0.05,0,0.03,0.39
8,Concepción,Talcahuano,EL SOLDADO,JAIBA PANCORA,0,0,0,0,0,0,0,0.045,0.02,0,0,0,0.065
8,Concepción,Talcahuano,EL SOLDADO,JAIBA PATUDA,0.08,0,0.06,0,0,0.05,0,0.07,0.025,0.04,0,0.04,0.365
8,Concepción,Talcahuano,EL SOLDADO,JAIBA PELUDA O PACHONA,0,0,0,0.015,0,0,0,0,0.02,0.07,0,0,0.105
8,Concepción,Talcahuano,EL SOLDADO,JAIBA REINA,0,0,0.08,0,0,0,0,0,0.052,0,0,0,0.132
8,Concepción,Talcahuano,EL SOLDADO,LAPA NEGRA,0.075,0,0.03,0.055,0,0.05,0.05,0.039,0.045,0.09,0.025,0.088,0.547
8,Concepción,Talcahuano,EL SOLDADO,LENGUADO,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04
8,Concepción,Talcahuano,EL SOLDADO,LUCHE,0.03,0,0.043,0,0.025,0.025,0.04,0,0.025,0,0,0.207,0.395
8,Concepción,Talcahuano,EL SOLDADO,LUGA CUCHARA O CORTA,6.24,7.954,0,0.15,0,0,0,0,0,0,0.78,0,15.124
8,Concepción,Talcahuano,EL SOLDADO,LUGA NEGRA O CRESPA,0.473,5.004,0.085,6.445,0.025,0,0,0,0,0.015,0.51,0,12.557
8,Concepción,Talcahuano,EL SOLDADO,NAVAJUELA,0,0,0,0,0,0,0,0.025,0,0,0,0.018,0.043
8,Concepción,Talcahuano,EL SOLDADO,PEJERREY DE MAR,0,0,0,0,0,0,0.28,0,0.2,0,0,0,0.48
8,Concepción,Talcahuano,EL SOLDADO,PEPINO DE MAR,0,0,0.231,0,0,0,0,0,0,0,0,0,0.231
8,Concepción,Talcahuano,EL SOLDADO,PICOROCO,0.02,0,0.035,0.015,0,0.03,0.03,0.03,0.03,0.075,0.015,0.04,0.32
8,Concepción,Talcahuano,EL SOLDADO,PIURE,0.065,0,0.035,0.062,0,0.025,0.03,0.03,0.08,0.115,0.012,0,0.454
8,Concepción,Talcahuano,EL SOLDADO,ROLLIZO,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03
8,Concepción,Talcahuano,EL SOLDADO,SIERRA,0,0,0,0.27,0,0,0.31,0,0,0,0,0,0.58
8,Concepción,Talcahuano,EL SOLDADO,VIEJA O MULATA,0,0,0,0,0,0,0,0.015,0.03,0,0,0,0.045
8,Concepción,Talcahuano,INFIERNILLO,ALMEJA,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03
8,Concepción,Talcahuano,INFIERNILLO,BLANQUILLO,0,0.03,0.03,0,0,0.03,0.125,0.15,0.15,0.09,0.04,0,0.645
8,Concepción,Talcahuano,INFIERNILLO,BRECA O BILAGAY,0,0,0.065,0,0,0,0,0,0,0,0,0,0.065
8,Concepción,Talcahuano,INFIERNILLO,CABRILLA COMUN,0,0.1,0,0,0,0,0,0,0,0,0.008,0,0.108
8,Concepción,Talcahuano,INFIERNILLO,CARACOL LOCATE,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002
8,Concepción,Talcahuano,INFIERNILLO,CHANCHARRO,0.09,0.18,0.03,0,0,0,0.03,0,0,0.12,0.216,0,0.666
8,Concepción,Talcahuano,INFIERNILLO,CHOLGA,0,0.003,0,0,0.005,0,0,0.1,0,0,0,0,0.108
8,Concepción,Talcahuano,INFIERNILLO,CHORO,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02
8,Concepción,Talcahuano,INFIERNILLO,COCHAYUYO,0,0,0,0,0.003,0,0,0.9,0,0,0,0,0.903
8,Concepción,Talcahuano,INFIERNILLO,COJINOBA DEL SUR O AZUL,0,0,0.05,0.04,0,0,0,0,0,0,0,0,0.09
8,Concepción,Talcahuano,INFIERNILLO,CONGRIO COLORADO,0.259,0.46,0.3,0.3,0,0.3,0.165,0.05,0,0.54,0.185,0.245,2.804
8,Concepción,Talcahuano,INFIERNILLO,CONGRIO NEGRO,0.19,0.04,0,0,0,0,0,0,0,0,0,0,0.23
8,Concepción,Talcahuano,INFIERNILLO,CORVINA,0,0.465,0.3,0,0,0.04,0,0,0.1,0,0,0,0.905
8,Concepción,Talcahuano,INFIERNILLO,ERIZO,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01
8,Concepción,Talcahuano,INFIERNILLO,HUIRO,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6
8,Concepción,Talcahuano,INFIERNILLO,JAIBA PANCORA,0,0.003,0,0,0,0,0,0,0,0,0,0,0.003
8,Concepción,Talcahuano,INFIERNILLO,JAIBA REMADORA,0,0,0,0,0,0,0,0,0.35,0.4,0.12,0.25,1.12
8,Concepción,Talcahuano,INFIERNILLO,JERGUILLA,0,0.15,0,0,0,0,0,0,0,0,0,0,0.15
8,Concepción,Talcahuano,INFIERNILLO,LOCO,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02
8,Concepción,Talcahuano,INFIERNILLO,LUCHE,0,0,0,0,0.006,0,0,0,0,0,0,0,0.006
8,Concepción,Talcahuano,INFIERNILLO,LUGA CUCHARA O CORTA,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8
8,Concepción,Talcahuano,INFIERNILLO,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6
8,Concepción,Talcahuano,INFIERNILLO,MACHA,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002
8,Concepción,Talcahuano,INFIERNILLO,MERLUZA COMUN,0,0.02,0.4,0,0,0.2,0.422,1.482,0,0.7,0,0,3.224
8,Concepción,Talcahuano,INFIERNILLO,PEJERREY DE MAR,0.09,0,0.3,0,0,0,0,0.112,0,0,0.26,0.405,1.167
8,Concepción,Talcahuano,INFIERNILLO,PEPINO DE MAR,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04
8,Concepción,Talcahuano,INFIERNILLO,PICOROCO,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03
8,Concepción,Talcahuano,INFIERNILLO,PIURE,0,0,0,0,0.006,0,0,0.04,0,0,0,0,0.046
8,Concepción,Talcahuano,INFIERNILLO,REINETA,0.2,0,0,0,0.02,0,0,0,0,0,0,0,0.22
8,Concepción,Talcahuano,INFIERNILLO,ROBALO,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0.09
8,Concepción,Talcahuano,INFIERNILLO,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02
8,Concepción,Talcahuano,INFIERNILLO,SIERRA,0.31,0,1.3,3.62,4.1,1.2,0.82,0.47,0,1.25,0,0,13.07
8,Concepción,Talcahuano,INFIERNILLO,TACA,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,ALMEJA,0,0,0,0,0,0,0,0,0,0,0.004,0,0.004
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,COCHAYUYO,0,0,0,0,0,0,0,0,0,0,0.017,0,0.017
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,LAPA NEGRA,0,0,0,0,0,0,0,0,0,0,0.008,0,0.008
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,LUCHE,0,0,0,0,0,0,0,0,0,0,0.006,0,0.006
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,LUGA CUCHARA O CORTA,0.51,0,0,0,0,0,0,0,0,0,0.036,0,0.546
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0,0,0,0.01,0.015,0.025
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,PIURE,0,0,0,0,0,0,0,0,0,0,0.006,0,0.006
8,Concepción,Talcahuano,LOS LOBOS VIII Reg,TACA,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005
8,Concepción,Talcahuano,PUERTO INGLES,COCHAYUYO,0,0,0,0.031,0.1,0,0,0,0,0,0,0,0.131
8,Concepción,Talcahuano,PUERTO INGLES,JAIBA PELUDA O PACHONA,0,0,0,0,0,0,0,0,0,0,0.129,0.127,0.256
8,Concepción,Talcahuano,PUERTO INGLES,LUCHE,0,0,0,0,0.05,0,0,0,0,0,0.015,0,0.065
8,Concepción,Talcahuano,PUERTO INGLES,LUGA NEGRA O CRESPA,1.549,0.642,0,0,0,0,0,0,0,0,0,1.481,3.672
8,Concepción,Talcahuano,PUERTO INGLES,PICOROCO,0,0,0,0.032,0,0,0,0,0,0,0,0,0.032
8,Concepción,Talcahuano,PUERTO INGLES,PIURE,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03
8,Concepción,Talcahuano,PUERTO INGLES,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0.035,0,0.035
8,Concepción,Talcahuano,ROCUANT,JAIBA PANCORA,0,0,0.1,0,0,0,0,0,0.04,0,0,0,0.14
8,Concepción,Talcahuano,ROCUANT,JAIBA PATUDA,0,0,0,0,0,0,0,0,0.091,0,0,0,0.091
8,Concepción,Talcahuano,ROCUANT,JAIBA PELUDA O PACHONA,0,0,0,0,0,0,0,0,0.131,0,0,0,0.131
8,Concepción,Talcahuano,ROCUANT,JAIBA REINA,0,0,0,0,0,0,0,0,0.22,0,0,0,0.22
8,Concepción,Talcahuano,ROCUANT,JAIBA REMADORA,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16
8,Concepción,Talcahuano,ROCUANT,LENGUADO,0,0,0,0,0,0,0,0,0.153,0,0,0,0.153
8,Concepción,Talcahuano,ROCUANT,MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6
8,Concepción,Talcahuano,ROCUANT,NAVAJUELA,0,0.012,0,0,0,0,0,0,0,0,0,0,0.012
8,Concepción,Talcahuano,ROCUANT,PELILLO,8.27,1.83,0,0,0,0,0,0,0,0,0,0,10.1
8,Concepción,Talcahuano,ROCUANT,ROLLIZO,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02
8,Concepción,Talcahuano,ROCUANT,VIEJA O MULATA,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
8,Concepción,Talcahuano,SAN VICENTE,ALBACORA O PEZ ESPADA / IVI HEHEU,0,0,49.251,112.307,156.394,69.512,0,0,1.914,0,0,0,389.378
8,Concepción,Talcahuano,SAN VICENTE,ANCHOVETA,0,0,3290.311,7874.372,3245.369,480.423,183.783,0,0,0,1691.946,522.289,17288.493
8,Concepción,Talcahuano,SAN VICENTE,ANGUILA,0,0,0,0.045,0,0,0,0,0,0,0,0,0.045
8,Concepción,Talcahuano,SAN VICENTE,ATUN ALETA AMARILLA / KAHI AVE AVE,0,0,0,0.152,0.579,0.445,0,0,0,0,0,0,1.176
8,Concepción,Talcahuano,SAN VICENTE,ATUN ALETA LARGA,0,0,0,0.114,0.236,0.148,0,0,0,0,0,0,0.498
8,Concepción,Talcahuano,SAN VICENTE,ATUN CHAUCHERA,0,0,0.589,2.346,0.854,0.598,0,0,0,0,0,0,4.387
8,Concepción,Talcahuano,SAN VICENTE,ATUN OJOS GRANDES / KAHI MATA TATA,0,0,0,0.089,0,0,0,0,0,0,0,0,0.089
8,Concepción,Talcahuano,SAN VICENTE,AZULEJO,0,0,0.136,0.289,0,0,0,0,0,0,0,0,0.425
8,Concepción,Talcahuano,SAN VICENTE,BACALADILLO O MOTE,0,0,118.104,220.479,53.429,6.944,0,0,0,0,65.661,316.138,780.755
